gene_id,attributes,logFC,AveExpr,t,P.Value,adj.P.Val,B
PF3D7_1446600,Name=CEN2;description=centrin-2;ebi_biotype=protein_coding,0.353902386,10.28926724,5.464159675,0.006528251,0.068902649,-2.543078323
PF3D7_1014300,description=SPRY domain-containing protein%2C putative;ebi_biotype=protein_coding,-0.590705344,7.178174408,-5.46019642,0.006544413,0.068902649,-1.980306418
PF3D7_0103200,Name=NT4;description=nucleoside transporter 4;ebi_biotype=protein_coding,-0.48629894,7.530729955,-5.459020669,0.006549218,0.068902649,-2.05208762
PF3D7_0823400,description=alpha/beta hydrolase%2C putative;ebi_biotype=protein_coding,2.662101153,2.670283379,5.455875349,0.006562092,0.068902649,-1.991356977
PF3D7_0607200,description=RING zinc finger protein%2C putative;ebi_biotype=protein_coding,-1.050808682,5.003621919,-5.453844951,0.006570419,0.068902649,-1.655515903
PF3D7_0516800,Name=ApiAP2;description=AP2 domain transcription factor AP2-O2%2C putative;ebi_biotype=protein_coding,-0.269780845,9.111150362,-5.213579713,0.006573598,0.068902649,-2.43496091
PF3D7_1031200,Name=MORN1;description=MORN repeat-containing protein 1;ebi_biotype=protein_coding,-0.688374989,7.190411642,-5.452225228,0.006577071,0.068902649,-1.985468188
PF3D7_1344700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,1.993258831,1.963391344,5.208859286,0.006594764,0.068932874,-2.144741021
PF3D7_0613300,Name=ROP14;description=rhoptry protein ROP14;ebi_biotype=protein_coding,0.914894902,6.713839883,5.445675004,0.006604059,0.068932874,-1.913457302
PF3D7_0923400,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.926783121,4.644006269,-5.196217596,0.006651861,0.069155003,-1.69575108
PF3D7_1449300,Name=BRF1;description=transcription factor IIIb subunit%2C putative;ebi_biotype=protein_coding,1.710645441,5.714146224,5.433160127,0.006656004,0.069155003,-1.735006043
PF3D7_1230200,description=vacuolar transporter chaperone%2C putative%2C pseudogene;ebi_biotype=pseudogene,1.241062712,5.276359189,5.431816776,0.00666161,0.069155003,-1.696342405
PF3D7_0407700,description=TH1 domain-containing protein%2C putative;ebi_biotype=protein_coding,0.419655458,8.72460243,5.425039673,0.00668998,0.069212877,-2.318166354
PF3D7_0625500,description=conserved Plasmodium membrane protein%2C unknown function;ebi_biotype=protein_coding,-0.760882207,5.630155365,-5.305763344,0.006703239,0.069212877,-1.761471501
PF3D7_0416600,Name=PHBL;description=prohibitin-like protein PHBL%2C putative;ebi_biotype=protein_coding,-0.730379683,6.809205649,-5.421826159,0.006703485,0.069212877,-1.93204187
PF3D7_1025100,Name=GFPT;description=glutamine--fructose-6-phosphate aminotransferase [isomerizing]%2C putative;ebi_biotype=protein_coding,-0.540488908,7.798940978,-5.409838181,0.006754164,0.06961048,-2.139585005
PF3D7_1211700,Name=MCM5;description=DNA replication licensing factor MCM5%2C putative;ebi_biotype=protein_coding,0.335194467,9.334938168,5.404700507,0.006776028,0.069631484,-2.436278574
PF3D7_0526000,description=RAP protein%2C putative;ebi_biotype=protein_coding,1.321221538,5.38853238,5.401857526,0.006788165,0.069631484,-1.72608728
PF3D7_1411000,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.360726957,8.530756834,-5.36211607,0.006792722,0.069631484,-2.303826829
PF3D7_1443000,Name=SRPK2;description=serine/threonine protein kinase;ebi_biotype=protein_coding,2.147016988,3.824408604,5.386848829,0.006852686,0.069921138,-1.758806015
PF3D7_1322800,Name=C2AP2;description=respiratory chain complex 2 associated protein 2;ebi_biotype=protein_coding,-0.831073315,5.287316505,-5.248440121,0.006862688,0.069921138,-1.749654223
PF3D7_0933300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.708074257,6.903664894,-5.382948585,0.006869577,0.069921138,-1.979170351
PF3D7_0935000,Name=SNRPB2;description=U2 small nuclear ribonucleoprotein B''%2C putative;ebi_biotype=protein_coding,-0.580219249,6.227974927,-5.161999264,0.006869874,0.069921138,-1.915592196
PF3D7_0606500,Name=PTB;description=polypyrimidine tract-binding protein%2C putative;ebi_biotype=protein_coding,-0.686929827,5.5907658,-5.144747192,0.006890659,0.070008118,-1.815747809
PF3D7_1128100,description=prefoldin subunit 5%2C putative;ebi_biotype=protein_coding,-0.590578096,7.220501418,-5.371899687,0.006917707,0.070067271,-2.053167919
PF3D7_1233600,Name=AARP1;description=asparagine and aspartate rich protein 1;ebi_biotype=protein_coding,-0.423207643,7.629103467,-5.265226377,0.006925023,0.070067271,-2.170335498
PF3D7_1137000,description=U2 spliceosomal RNA;ebi_biotype=snRNA,0.657932622,6.350717472,5.36468078,0.00694938,0.070067271,-1.907899371
PF3D7_1419700,Name=EIF3H;description=eukaryotic translation initiation factor 3 subunit H%2C putative;ebi_biotype=protein_coding,3.175476301,1.772156052,5.357065062,0.006982988,0.070067271,-2.277579562
PF3D7_1105500,Name=CEN4;description=centrin-4;ebi_biotype=protein_coding,1.592779847,3.854799099,5.355420916,0.00699027,0.070067271,-1.751310097
PF3D7_0314800,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-1.053306766,6.148509143,-5.354854035,0.006992783,0.070067271,-1.846689957
PF3D7_1464000,description=YL1 nuclear protein%2C putative;ebi_biotype=protein_coding,-0.824968745,6.59047007,-5.35318458,0.00700019,0.070067271,-1.935429444
PF3D7_1345600,description=inner membrane complex protein;ebi_biotype=protein_coding,0.958200161,6.086230635,5.352282636,0.007004196,0.070067271,-1.864775652
PF3D7_0630500,Name=YTM1;description=ribosome biogenesis protein YTM1%2C putative;ebi_biotype=protein_coding,-1.075141083,4.772707975,-5.321845829,0.007026461,0.070067271,-1.71724877
PF3D7_1318300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,4.111873768,1.440410721,5.346653657,0.00702926,0.070067271,-2.337881169
PF3D7_0612500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,3.154165498,0.958910867,5.346213265,0.007031226,0.070067271,-2.443920068
PF3D7_1037900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.422739376,7.458905998,-5.187452542,0.007076721,0.070369086,-2.175796883
PF3D7_0614800,Name=NTHL1;description=endonuclease III-like protein 1%2C putative;ebi_biotype=protein_coding,0.415750639,7.431989231,5.167363156,0.007086118,0.070369086,-2.187924205
PF3D7_1007300,description=RING zinc finger protein%2C putative;ebi_biotype=protein_coding,-1.870059886,6.341866569,-5.330005398,0.007104044,0.070424835,-1.857953991
PF3D7_0503300,Name=SRSF12;description=serine/arginine-rich splicing factor 12;ebi_biotype=protein_coding,-1.197499475,5.653766166,-5.326084553,0.007121799,0.070478704,-1.791813863
PF3D7_0817700,Name=RON5;description=rhoptry neck protein 5;ebi_biotype=protein_coding,-0.276757764,9.950265172,-5.29905857,0.007170573,0.070838818,-2.604887347
PF3D7_0814400,description=phospholipase PLA1%2C putative;ebi_biotype=protein_coding,-0.955713561,6.568665012,-5.303595916,0.007224706,0.071184108,-1.961894109
PF3D7_0208200,Name=KRR1;description=KRR1 small subunit processome component%2C putative;ebi_biotype=protein_coding,-1.908397991,2.325404483,-5.075157311,0.007230414,0.071184108,-2.117189787
PF3D7_0320800,Name=DOZI;description=ATP-dependent RNA helicase DDX6;ebi_biotype=protein_coding,0.520201099,6.830748025,5.233737291,0.007281837,0.071507559,-2.068821936
PF3D7_0413600,Name=RPT3;description=26S protease regulatory subunit 6B%2C putative;ebi_biotype=protein_coding,1.067282177,5.589360619,5.289902349,0.00728827,0.071507559,-1.829029733
PF3D7_1127700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,2.303557798,2.854524778,5.287006379,0.007301802,0.071517647,-2.004040318
PF3D7_0411100,Name=MED8;description=mediator of RNA polymerase II transcription subunit 8%2C putative;ebi_biotype=protein_coding,-0.751304317,5.448980027,-5.116564177,0.007333566,0.071547048,-1.84656618
PF3D7_0926200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.287898373,8.848577249,-5.054259916,0.007336412,0.071547048,-2.519380326
PF3D7_1468400,Name=CZIF1;description=C3H1-type zinc finger protein CZIF1;ebi_biotype=protein_coding,0.993346531,5.48471873,5.277684659,0.007345569,0.071547048,-1.824779881
PF3D7_0219400,description=ribosome associated membrane protein RAMP4%2C putative;ebi_biotype=protein_coding,-0.438537147,9.625535163,-5.27467828,0.007359754,0.071547048,-2.577039989
PF3D7_0715800,Name=DMT1;description=drug/metabolite transporter DMT1%2C putative;ebi_biotype=protein_coding,0.948243191,4.70396436,5.13982066,0.007367345,0.071547048,-1.785068424
PF3D7_0912500,description=SAP domain-containing protein%2C putative;ebi_biotype=protein_coding,-0.566986269,6.992683174,-5.267183266,0.007395265,0.071696463,-2.086691827
PF3D7_0810900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,1.419235214,4.938818745,5.255419209,0.007451431,0.072084395,-1.781747243
PF3D7_1243600,description=translation initiation factor SUI1%2C putative;ebi_biotype=protein_coding,0.369773282,11.77196865,5.252134716,0.007467206,0.072084395,-2.953224167
PF3D7_1466200,Name=HDP1;description=homeodomain-like protein HDP1;ebi_biotype=protein_coding,-1.143520408,4.166556173,-5.062707683,0.007473085,0.072084395,-1.806628695
PF3D7_1205900,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,0.625179149,6.217283567,5.20357037,0.007527649,0.072380356,-1.983405985
PF3D7_0819800,description=tetratricopeptide repeat protein%2C putative;ebi_biotype=protein_coding,-0.905145517,5.755165972,-5.238441483,0.007533423,0.072380356,-1.874053788
PF3D7_0614300,Name=MFR1;description=major facilitator superfamily-related transporter%2C putative;ebi_biotype=protein_coding,-0.377667313,9.064881152,-5.236564551,0.007542556,0.072380356,-2.513859363
PF3D7_1332000,Name=SYN5;description=syntaxin%2C Qa-SNARE family;ebi_biotype=protein_coding,0.291689846,8.611948921,5.008461694,0.007575427,0.072380356,-2.521199192
PF3D7_1443900,Name=HSP90;description=heat shock protein 90%2C putative;ebi_biotype=protein_coding,-0.930941656,6.083502983,-5.229648947,0.007576325,0.072380356,-1.929661547
PF3D7_1404100,description=cytochrome c%2C putative;ebi_biotype=protein_coding,-0.60452936,6.974023474,-5.227255665,0.007588054,0.072380356,-2.111640725
PF3D7_1340100,Name=RRP42;description=exosome complex component RRP42%2C putative;ebi_biotype=protein_coding,-1.298295167,3.900347498,-5.087348825,0.007609017,0.072380356,-1.841428939
PF3D7_0628600,description=DNA methyltransferase 1-associated protein 1%2C putative;ebi_biotype=protein_coding,-1.27471055,5.710973929,-5.221637267,0.00761568,0.072380356,-1.867951102
PF3D7_1125500,Name=SNRPD1;description=small nuclear ribonucleoprotein Sm D1%2C putative;ebi_biotype=protein_coding,1.051660532,7.065621617,5.220266753,0.007622437,0.072380356,-2.144338912
PF3D7_1136700,Name=AIP;description=armadillo-interacting protein AIP;ebi_biotype=protein_coding,-0.475921727,8.077203231,-5.218672625,0.007630307,0.072380356,-2.340970544
PF3D7_1369400,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.748252692,6.07215646,-5.207903728,0.007683732,0.072766468,-1.949377203
PF3D7_1332100,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.689841699,7.366051639,-5.203711059,0.007704657,0.072844032,-2.204883207
PF3D7_0822900,Name=PIC2;description=PhIL1-interacting candidate PIC2;ebi_biotype=protein_coding,0.365316883,8.676657292,5.200978462,0.007718333,0.072852915,-2.481513625
PF3D7_0919200,description=PPPDE peptidase%2C putative;ebi_biotype=protein_coding,-0.410393155,7.863511506,-5.174170364,0.00773191,0.072860831,-2.323542377
PF3D7_1405100,description=GTPase-activating protein%2C putative;ebi_biotype=protein_coding,1.552519023,3.704837415,5.189823932,0.007774472,0.072903051,-1.85761957
PF3D7_0820900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.923153796,5.630794562,-5.18931069,0.007777067,0.072903051,-1.890739017
PF3D7_0818700,description=DNA helicase%2C putative;ebi_biotype=protein_coding,-0.834673362,6.175583034,-5.189188058,0.007777687,0.072903051,-1.977851376
PF3D7_1346600,Name=C2AP4;description=respiratory chain complex 2 associated protein 4;ebi_biotype=protein_coding,-0.86276954,7.250696638,-5.181706969,0.007815641,0.072903051,-2.192084709
PF3D7_1335700,Name=COG3;description=conserved oligomeric Golgi complex subunit 3%2C putative;ebi_biotype=protein_coding,0.824685138,4.837674115,4.963091129,0.007821646,0.072903051,-1.872191694
PF3D7_1243900,Name=DOC2;description=double C2-like domain-containing protein;ebi_biotype=protein_coding,0.408142255,7.084646832,4.963037414,0.007821943,0.072903051,-2.252859181
PF3D7_1107300,Name=PAIP1;description=polyadenylate-binding protein-interacting protein 1%2C putative;ebi_biotype=protein_coding,0.875117627,6.492225823,5.178904534,0.007829917,0.072903051,-2.06702522
PF3D7_1361800,Name=GAC;description=glideosome-associated connector;ebi_biotype=protein_coding,1.118032236,8.730638287,5.177251714,0.007838352,0.072903051,-2.502028069
PF3D7_0628100,Name=HECT1;description=HECT domain-containing protein 1%2C putative;ebi_biotype=protein_coding,1.225578538,7.403357976,5.173655725,0.007856743,0.072955474,-2.242462742
PF3D7_0515700,Name=GAP40;description=glideosome-associated protein 40%2C putative;ebi_biotype=protein_coding,0.271354716,12.12274535,5.169855571,0.007876236,0.073017944,-3.078498512
PF3D7_1311200,description=transducin beta-like protein TBL1%2C putative;ebi_biotype=protein_coding,-1.103535064,5.620844388,-5.15765772,0.007939211,0.073482665,-1.906373728
PF3D7_1011300,Name=ARV1;description=protein ARV1%2C putative;ebi_biotype=protein_coding,1.524586852,5.100018955,5.149913269,0.007979517,0.07366904,-1.862408635
PF3D7_1412300,Name=NTF2;description=nuclear transport factor 2%2C putative;ebi_biotype=protein_coding,-0.800649629,8.357566803,-5.14794887,0.007989781,0.07366904,-2.440731915
PF3D7_1222900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,3.734717785,2.425473019,5.146380994,0.007997985,0.07366904,-2.212711018
PF3D7_1012000,description=RING zinc finger protein%2C putative;ebi_biotype=protein_coding,0.423815654,8.31701464,5.139339275,0.008034959,0.073890622,-2.461421194
PF3D7_0722900,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,1.231406711,4.556738549,5.125375984,0.008108904,0.074450932,-1.849186468
PF3D7_1133600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,2.711190093,5.471383371,5.112699418,0.008176765,0.074880297,-1.89405481
PF3D7_0203200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.630743126,5.984644753,-4.990797103,0.008181851,0.074880297,-2.040934707
PF3D7_1120400,description=alpha/beta hydrolase fold domain containing protein%2C putative;ebi_biotype=protein_coding,2.855203639,2.996601553,5.1024582,0.008232101,0.075187328,-2.071025495
PF3D7_0907300,description=prefoldin-like protein%2C putative;ebi_biotype=protein_coding,1.506597543,4.765805452,5.100692682,0.008241688,0.075187328,-1.871243362
PF3D7_1136600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.927363649,6.253964314,-5.09565911,0.008269095,0.075317236,-2.0562804
PF3D7_0517100,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,1.79593842,3.808195818,5.090981016,0.008294668,0.075331084,-1.903254424
PF3D7_1019600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.307392946,8.472010149,4.921798307,0.008296955,0.075331084,-2.587891413
PF3D7_1402300,Name=RPN6;description=26S proteasome regulatory subunit RPN6;ebi_biotype=protein_coding,1.130234569,4.918348644,5.086822271,0.008317484,0.075397793,-1.89390917
PF3D7_0714200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.687953908,7.813452464,5.083589132,0.008335275,0.075439516,-2.403674437
PF3D7_0934800,Name=PKAc;description=cAMP-dependent protein kinase catalytic subunit;ebi_biotype=protein_coding,0.847958427,7.268845315,5.078173841,0.00836518,0.075590568,-2.2965025
PF3D7_1348500,description=TBC domain protein%2C putative;ebi_biotype=protein_coding,-0.622029917,7.193924854,-5.067853632,0.008422539,0.075921011,-2.276773609
PF3D7_1141400,Name=PIGH;description=phosphatidylinositol N-acetylglucosaminyltransferase subunit H%2C putative;ebi_biotype=protein_coding,-1.045217047,7.773987458,-5.066823032,0.008428294,0.075921011,-2.379386512
